representation,query_key,neighbor_key,neighbor_rank,summary_distance,topology_disagree,geometry_disagree,routing_disagree,continuous_gain_gap,original_action_disagree,original_view_disagree,family_disagree
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|1,budget_22_broad_high_cond|double-loop|0,1,0.4229287680522944,0,0,0,0.1256151970910933,1.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|1,budget_22_broad_high_cond|barbell-bridge|0,2,0.4825241062200742,1,0,1,0.046640046554067116,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|1,budget_22_broad_high_cond|barbell-bridge|2,3,0.5531112829613568,1,0,1,0.10768771138896172,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|1,budget_22_broad_high_cond|pinwheel|3,4,0.6336573601546971,1,1,1,0.11380283047886852,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|1,budget_22_broad_high_cond|nested-rings|2,5,0.6425693632673516,1,1,1,0.06805200504883613,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|2,budget_22_broad_high_cond|spiral|1,1,0.4089824728569069,1,1,1,0.19889971089570396,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|2,budget_22_broad_high_cond|nested-rings|1,2,0.5700512617604974,1,1,0,0.049760799552594714,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|2,budget_22_broad_high_cond|nested-rings|0,3,0.6965988215593427,1,1,0,0.2285774291646439,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|2,budget_22_broad_high_cond|spiral|2,4,0.7195572014289346,1,1,0,0.2000273553772829,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|2,budget_22_broad_high_cond|double-loop|3,5,0.7244613369840393,0,0,1,0.0993081223943606,1.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|3,budget_22_broad_high_cond|pinwheel|2,1,0.3523316351513084,1,1,1,0.018505579462374883,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|3,budget_22_broad_high_cond|nested-rings|2,2,0.4029740036973728,1,1,1,0.11827152320065432,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|3,budget_22_broad_high_cond|nested-rings|0,3,0.46567689543753993,1,1,1,0.1292693067702833,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|3,budget_22_broad_high_cond|volatility-clustering|2,4,0.5545055498210243,0,1,1,0.04348864153675813,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|double-loop|3,budget_22_broad_high_cond|spiral|2,5,0.6048931166321324,1,1,1,0.10071923298292229,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|0,budget_22_broad_high_cond|pinwheel|2,1,0.4199466078585537,1,1,1,0.10334334459234704,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|0,budget_22_broad_high_cond|nested-rings|1,2,0.48549890129751416,1,1,1,0.13438508797173804,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|0,budget_22_broad_high_cond|nested-rings|2,3,0.5048888414504356,1,1,1,0.03343375807068216,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|0,budget_22_broad_high_cond|nested-rings|0,4,0.51478239838998,1,1,1,0.044431541640311156,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|0,budget_22_broad_high_cond|mean-reversion|3,5,0.6408337935733467,0,0,1,0.15064462377571072,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|1,budget_22_broad_high_cond|pinwheel|0,1,0.5580272099396104,1,1,1,0.1209819372557028,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|1,budget_22_broad_high_cond|nested-rings|3,2,0.669174418050934,1,1,1,0.14340497593037213,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|1,budget_22_broad_high_cond|mean-reversion|2,3,0.7546495268332595,0,0,0,0.049688114013937246,1.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|1,budget_22_broad_high_cond|crescent|2,4,0.9910975931356375,0,0,0,0.08619224379202653,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|1,budget_22_broad_high_cond|volatility-clustering|1,5,1.0062749560085562,0,1,1,0.05240856119484372,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|2,budget_22_broad_high_cond|nested-rings|3,1,0.5898173701487073,1,1,1,0.09371686191643488,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|2,budget_22_broad_high_cond|mean-reversion|1,2,0.7546495268332595,0,0,0,0.049688114013937246,1.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|2,budget_22_broad_high_cond|mean-reversion|3,3,0.7816597029332459,0,0,1,0.16315431629204255,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|2,budget_22_broad_high_cond|pinwheel|0,4,0.7898465966894799,1,1,1,0.07129382324176556,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|2,budget_22_broad_high_cond|pinwheel|3,5,0.8890503715875201,1,1,1,0.16093076997335432,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|3,budget_22_broad_high_cond|nested-rings|2,1,0.5037224584954404,1,1,0,0.18407838184639289,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|3,budget_22_broad_high_cond|pinwheel|3,2,0.5708176576605605,1,1,0,0.0022235463186882354,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|3,budget_22_broad_high_cond|mean-reversion|0,3,0.6408337935733467,0,0,1,0.15064462377571072,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|3,budget_22_broad_high_cond|nested-rings|3,4,0.68979697652842,1,1,0,0.06943745437560767,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|mean-reversion|3,budget_22_broad_high_cond|double-loop|0,5,0.7060256932218617,0,0,1,0.009588820293536554,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|0,budget_22_broad_high_cond|multi-hole|2,1,0.282556417534161,0,0,1,0.027519537929370647,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|0,budget_22_broad_high_cond|multi-hole|1,2,0.776374975299909,0,0,0,0.1571902237203812,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|0,budget_22_broad_high_cond|multi-hole|3,3,1.0225589542856939,0,0,0,0.09898416144825653,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|0,budget_10_extreme|multi-hole|0,4,3.1610175903114768,0,0,1,0.07231240376865164,0.0,1.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|0,budget_10_extreme|multi-hole|2,5,3.22653365686073,0,0,0,0.06247026452934498,0.0,1.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|1,budget_22_broad_high_cond|multi-hole|3,1,0.42076177095783174,0,0,0,0.05820606227212466,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|1,budget_22_broad_high_cond|multi-hole|0,2,0.776374975299909,0,0,0,0.1571902237203812,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|1,budget_22_broad_high_cond|multi-hole|2,3,1.0095036339674102,0,0,1,0.12967068579101054,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|1,budget_22_broad_high_cond|crescent|1,4,3.0421848796672983,1,1,1,0.07417676418176777,0.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|1,budget_10_extreme|multi-hole|1,5,3.1860632703636775,0,0,0,0.06381361554386616,0.0,1.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|2,budget_22_broad_high_cond|multi-hole|0,1,0.282556417534161,0,0,1,0.027519537929370647,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|2,budget_22_broad_high_cond|multi-hole|1,2,1.0095036339674102,0,0,1,0.12967068579101054,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|2,budget_22_broad_high_cond|multi-hole|3,3,1.2625618092590172,0,0,1,0.07146462351888588,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|2,budget_10_extreme|multi-hole|0,4,3.159605534122114,0,0,0,0.09983194169802229,0.0,1.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|2,budget_10_extreme|multi-hole|2,5,3.193282052153471,0,0,1,0.08998980245871563,0.0,1.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|3,budget_22_broad_high_cond|multi-hole|1,1,0.42076177095783174,0,0,0,0.05820606227212466,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|3,budget_22_broad_high_cond|multi-hole|0,2,1.0225589542856939,0,0,0,0.09898416144825653,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|3,budget_22_broad_high_cond|multi-hole|2,3,1.2625618092590172,0,0,1,0.07146462351888588,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|3,budget_22_broad_high_cond|crescent|1,4,2.7022605510735587,1,1,1,0.015970701909643115,0.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|multi-hole|3,budget_22_broad_high_cond|pinwheel|1,5,2.973030552841061,0,0,0,0.1115397276312452,0.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|0,budget_22_broad_high_cond|spiral|2,1,0.33373741485413855,0,0,0,0.02855007378736102,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|0,budget_22_broad_high_cond|pinwheel|2,2,0.3740294060462449,0,0,0,0.1477748862326582,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|0,budget_22_broad_high_cond|nested-rings|1,3,0.4304666321066688,0,0,0,0.1788166296120492,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|0,budget_22_broad_high_cond|double-loop|3,4,0.46567689543753993,1,1,1,0.1292693067702833,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|0,budget_22_broad_high_cond|volatility-clustering|2,5,0.4690389991367415,1,0,0,0.17275794830704144,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|1,budget_22_broad_high_cond|nested-rings|0,1,0.4304666321066688,0,0,0,0.1788166296120492,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|1,budget_22_broad_high_cond|mean-reversion|0,2,0.48549890129751416,1,1,1,0.13438508797173804,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|1,budget_22_broad_high_cond|pinwheel|2,3,0.5483053319828846,0,0,0,0.031041743379391,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|1,budget_22_broad_high_cond|spiral|2,4,0.5644908407766973,0,0,0,0.15026655582468817,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|1,budget_22_broad_high_cond|double-loop|2,5,0.5700512617604974,1,1,0,0.049760799552594714,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|2,budget_22_broad_high_cond|pinwheel|2,1,0.2910357836131508,0,0,0,0.1367771026630292,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|2,budget_22_broad_high_cond|double-loop|3,2,0.4029740036973728,1,1,1,0.11827152320065432,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|2,budget_22_broad_high_cond|pinwheel|3,3,0.4316786534378379,0,0,0,0.18185483552770465,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|2,budget_22_broad_high_cond|mean-reversion|3,4,0.5037224584954404,1,1,0,0.18407838184639289,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|2,budget_22_broad_high_cond|mean-reversion|0,5,0.5048888414504356,1,1,1,0.03343375807068216,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|3,budget_22_broad_high_cond|mean-reversion|2,1,0.5898173701487073,1,1,1,0.09371686191643488,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|3,budget_22_broad_high_cond|volatility-clustering|1,2,0.5986390722309778,1,0,0,0.09099641473552841,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|3,budget_22_broad_high_cond|mean-reversion|1,3,0.669174418050934,1,1,1,0.14340497593037213,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|3,budget_22_broad_high_cond|mean-reversion|3,4,0.68979697652842,1,1,0,0.06943745437560767,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|nested-rings|3,budget_22_broad_high_cond|pinwheel|0,5,0.709049174546897,0,0,0,0.022423038674669327,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|0,budget_22_broad_high_cond|mean-reversion|1,1,0.5580272099396104,1,1,1,0.1209819372557028,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|0,budget_22_broad_high_cond|nested-rings|3,2,0.709049174546897,0,0,0,0.022423038674669327,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|0,budget_22_broad_high_cond|volatility-clustering|1,3,0.7270769079623858,1,0,0,0.06857337606085909,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|0,budget_22_broad_high_cond|mean-reversion|2,4,0.7898465966894799,1,1,1,0.07129382324176556,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|0,budget_22_broad_high_cond|cross-branch|2,5,0.9129503066753654,1,0,0,0.009737085356971709,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|1,budget_22_broad_high_cond|volatility-clustering|3,1,0.530720605043598,1,0,1,0.010526875502422317,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|1,budget_22_broad_high_cond|pinwheel|0,2,1.1385448700380882,0,0,0,0.02125392162591086,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|1,budget_22_broad_high_cond|mean-reversion|1,3,1.1609576888266822,1,1,1,0.09972801562979194,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|1,budget_22_broad_high_cond|barbell-bridge|1,4,1.3591969223385736,0,1,0,0.11077736295242416,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|1,budget_22_broad_high_cond|crescent|2,5,1.4782572503094817,1,1,1,0.013535771837765415,0.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|2,budget_22_broad_high_cond|nested-rings|2,1,0.2910357836131508,0,0,0,0.1367771026630292,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|2,budget_22_broad_high_cond|double-loop|3,2,0.3523316351513084,1,1,1,0.018505579462374883,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|2,budget_22_broad_high_cond|nested-rings|0,3,0.3740294060462449,0,0,0,0.1477748862326582,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|2,budget_22_broad_high_cond|mean-reversion|0,4,0.4199466078585537,1,1,1,0.10334334459234704,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|2,budget_22_broad_high_cond|spiral|2,5,0.5171242242407617,0,0,0,0.11922481244529717,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|3,budget_22_broad_high_cond|nested-rings|2,1,0.4316786534378379,0,0,0,0.18185483552770465,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|3,budget_22_broad_high_cond|mean-reversion|3,2,0.5708176576605605,1,1,0,0.0022235463186882354,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|3,budget_22_broad_high_cond|double-loop|1,3,0.6336573601546971,1,1,1,0.11380283047886852,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|3,budget_22_broad_high_cond|pinwheel|2,4,0.6449609289393871,0,0,0,0.04507773286467545,1.0,1.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|pinwheel|3,budget_22_broad_high_cond|double-loop|3,5,0.703745983869658,1,1,1,0.06358331232705033,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|0,budget_22_broad_high_cond|spiral|2,1,0.4755703206601501,0,0,0,0.036738979637846836,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|0,budget_22_broad_high_cond|nested-rings|0,2,0.6504933385402307,0,0,0,0.008188905850485817,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|0,budget_22_broad_high_cond|volatility-clustering|2,3,0.6564614660553897,1,0,0,0.18094685415752726,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|0,budget_22_broad_high_cond|nested-rings|1,4,0.7807998595897073,0,0,0,0.187005535462535,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|0,budget_22_broad_high_cond|double-loop|2,5,0.8743138565950165,1,1,0,0.23676633501512973,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|1,budget_22_broad_high_cond|double-loop|2,1,0.4089824728569069,1,1,1,0.19889971089570396,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|1,budget_22_broad_high_cond|nested-rings|1,2,0.7270972048938883,0,0,1,0.14913891134310925,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|1,budget_22_broad_high_cond|spiral|2,3,0.8241166349235242,0,0,1,0.0011276444815789266,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|1,budget_22_broad_high_cond|nested-rings|0,4,0.8307403502585549,0,0,1,0.029677718268939945,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|1,budget_22_broad_high_cond|double-loop|3,5,0.8638971269153461,1,1,0,0.09959158850134336,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|2,budget_22_broad_high_cond|nested-rings|0,1,0.33373741485413855,0,0,0,0.02855007378736102,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|2,budget_22_broad_high_cond|volatility-clustering|2,2,0.42462286925259196,1,0,0,0.14420787451968042,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|2,budget_22_broad_high_cond|spiral|0,3,0.4755703206601501,0,0,0,0.036738979637846836,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|2,budget_22_broad_high_cond|pinwheel|2,4,0.5171242242407617,0,0,0,0.11922481244529717,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|2,budget_22_broad_high_cond|nested-rings|1,5,0.5644908407766973,0,0,0,0.15026655582468817,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|3,budget_22_broad_high_cond|spiral|1,1,1.1368414750515263,0,0,1,0.09612541882551445,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|3,budget_22_broad_high_cond|double-loop|2,2,1.3235430727967297,1,1,0,0.10277429207018951,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|3,budget_22_broad_high_cond|nested-rings|1,3,1.6208491559669755,0,0,0,0.053013492517594796,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|3,budget_22_broad_high_cond|spiral|0,4,1.7634580927011663,0,0,0,0.13399204294494022,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|spiral|3,budget_22_broad_high_cond|spiral|2,5,1.8493551076872483,0,0,0,0.09725306330709338,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|0,budget_22_broad_high_cond|volatility-clustering|2,1,0.43178743455973073,0,0,0,0.04730023290043156,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|0,budget_22_broad_high_cond|double-loop|0,2,0.6076494882026793,0,1,1,0.07920727030294855,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|0,budget_22_broad_high_cond|barbell-bridge|0,3,0.6690899616581018,1,1,0,0.00023211976592235617,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|0,budget_22_broad_high_cond|spiral|2,4,0.7128217062709677,1,0,0,0.09690764161924886,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|0,budget_22_broad_high_cond|barbell-bridge|2,5,0.8002242680893676,1,1,0,0.15409563817710648,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|1,budget_22_broad_high_cond|nested-rings|3,1,0.5986390722309778,1,0,0,0.09099641473552841,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|1,budget_22_broad_high_cond|double-loop|1,2,0.726187243841434,0,1,1,0.04440749231357932,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|1,budget_22_broad_high_cond|pinwheel|0,3,0.7270769079623858,1,0,0,0.06857337606085909,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|1,budget_22_broad_high_cond|barbell-bridge|3,4,0.7283632021456983,1,1,0,0.09971544457470272,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|1,budget_22_broad_high_cond|pinwheel|3,5,0.9012622388091696,1,0,0,0.15821032279244784,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|2,budget_22_broad_high_cond|spiral|2,1,0.42462286925259196,1,0,0,0.14420787451968042,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|2,budget_22_broad_high_cond|volatility-clustering|0,2,0.43178743455973073,0,0,0,0.04730023290043156,0.0,0.0,0.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|2,budget_22_broad_high_cond|nested-rings|0,3,0.4690389991367415,1,0,0,0.17275794830704144,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|2,budget_22_broad_high_cond|double-loop|3,4,0.5545055498210243,0,1,1,0.04348864153675813,1.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|2,budget_22_broad_high_cond|spiral|0,5,0.6564614660553897,1,0,0,0.18094685415752726,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|3,budget_22_broad_high_cond|pinwheel|1,1,0.530720605043598,1,0,1,0.010526875502422317,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|3,budget_22_broad_high_cond|mean-reversion|1,2,1.007294921807131,0,1,0,0.08920114012736963,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|3,budget_22_broad_high_cond|barbell-bridge|1,3,1.0255318376278348,1,1,1,0.12130423845484647,1.0,1.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|3,budget_22_broad_high_cond|pinwheel|0,4,1.0682758593599713,1,0,1,0.03178079712833318,0.0,0.0,1.0
+ random Fourier sketch,budget_22_broad_high_cond|volatility-clustering|3,budget_22_broad_high_cond|volatility-clustering|1,5,1.3975352003993466,0,0,1,0.03679257893252591,0.0,0.0,0.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|0,budget_23_small_high_cond|barbell-bridge|2,1,0.3422131995814945,0,0,0,0.35758043957984403,1.0,1.0,0.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|0,budget_23_small_high_cond|volatility-clustering|3,2,0.42711323370896787,1,1,0,0.18540789175872568,1.0,1.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|0,budget_23_small_high_cond|cross-branch|1,3,0.4464578573179563,1,1,0,0.1454530154130374,1.0,1.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|0,budget_23_small_high_cond|double-loop|3,4,0.4509137032191797,1,0,1,0.16103299538387883,1.0,1.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|0,budget_23_small_high_cond|cross-branch|3,5,0.46154254394270966,1,1,0,0.1819990837532735,1.0,1.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|1,budget_23_small_high_cond|double-loop|1,1,0.6928829207266597,1,0,1,0.08251087560325968,1.0,1.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|1,budget_23_small_high_cond|cross-branch|2,2,0.7811940379315563,1,1,0,0.027213954776576732,1.0,1.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|1,budget_23_small_high_cond|cross-branch|0,3,0.8107046492386439,1,1,0,0.0037993721567240457,1.0,1.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|1,budget_23_small_high_cond|multi-hole|1,4,0.8232239372550872,0,1,1,0.07990623905566482,0.0,1.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|1,budget_23_small_high_cond|pinwheel|0,5,0.8465359169159309,0,1,0,0.16465235137684553,1.0,1.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|2,budget_23_small_high_cond|barbell-bridge|0,1,0.3422131995814945,0,0,0,0.35758043957984403,1.0,1.0,0.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|2,budget_23_small_high_cond|barbell-bridge|3,2,0.35655104765119083,0,0,1,0.004548369050173584,1.0,1.0,0.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|2,budget_23_small_high_cond|volatility-clustering|3,3,0.4623241114840104,1,1,0,0.17217254782111835,1.0,0.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|2,budget_23_small_high_cond|cross-branch|3,4,0.5134271606656186,1,1,0,0.17558135582657053,1.0,0.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|2,budget_23_small_high_cond|double-loop|3,5,0.5850263901304933,1,0,1,0.1965474441959652,1.0,0.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|3,budget_23_small_high_cond|barbell-bridge|2,1,0.35655104765119083,0,0,1,0.004548369050173584,1.0,1.0,0.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|3,budget_23_small_high_cond|volatility-clustering|1,2,0.4843002118209866,1,1,1,0.13684485899570395,1.0,1.0,1.0
+ random Fourier sketch,budget_23_small_high_cond|barbell-bridge|3,budget_23_small_high_cond|cross-branch|3,3,0.5181386825075668,1,1,1,0.17103298677639694,1.0,1.0,1.0
