budget,family,seed,blind_norm_cd,blind_coverage,blind_iou,anchor_norm_cd,anchor_coverage,anchor_iou,sampler_point_norm_cd,oracle_best_of_k_norm_cd,hypothesis_diversity,feasible_set_exploration,structural_mode_coverage,posterior_concentration_proxy,budget_difficulty,family_surface,family_connectivity,ambiguity_stratum,corruption_type,blind_anchor_gap_cd,blind_anchor_gap_cov,blind_anchor_gap_iou,sampler_gain,recoverability_class,early_loss_mean,early_loss_delta,early_projection_mean,early_best_cd,need_escalation,early_warning_risk,moments_correct,point_correct,moments_confidence,point_confidence,access_value_gain,components,hole_proxy,bbox_aspect_ratio,curvature_std,density_entropy,symmetry_score,budget_id,trace,det,cond,rotation_deg,downstream_fragility,transfer_drop,collapse_score,blind_success,phase_manual,phase_cluster,phase_name,phase_x,phase_y,cell_key,feasible_set_divergence,blind_search_barrier,search_reachability,task_sensitivity,internal_divergence_proxy
budget_23_small_high_cond,cross-branch,2,0.1255688713771448,0.90625,0.3134020618556701,0.4836654090530485,0.3125,0.0411449016100178,0.3567464568704593,0.3090636484267731,0.1370490113039914,0.3185245056519957,0.5,0.8719274907815512,hard,jagged,connected,high,structured_dropout,-0.3580965376759037,0.59375,0.2722571602456523,-0.1834947770496283,anchor-easy/blind-easy,0.2128818582408141,0.2669481343512692,0.3160620049612408,0.1255688713771448,0,0.0033333333333333,1,0,0.96500766,0.34017324,-1.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,1.1404975685860397,0.4730158730158731,0.9706355283818636,1,anchor-easy/blind-easy,3,decision-fragile zone,0.7249625127441955,0.7077275994058229,budget_23_small_high_cond|cross-branch|2,0.7257594673325011,0.19915890657855206,0.8008410934214479,0.5781094527363185,0.7257594673325011
budget_23_small_high_cond,cross-branch,3,0.2604464592265092,0.65625,0.255533199195171,0.4925634534215966,0.296875,0.0325900514579759,0.4188745160097399,0.3493635070150576,0.1221694169421735,0.3110847084710867,0.5,0.8849984220747568,hard,jagged,connected,high,clustered_occlusion,-0.2321169941950873,0.359375,0.2229431477371951,-0.0889170477885483,globally hard,0.2596199125788045,0.344449502420492,0.270566060506846,0.2604464592265092,1,0.9566666666666668,1,0,0.96064055,0.44231987,-1.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,1.1373510749871312,0.4730158730158731,0.8384626994481669,0,globally hard,3,decision-fragile zone,-0.5627059525722233,2.2050893680687964,budget_23_small_high_cond|cross-branch|3,0.6084061589679568,0.7446680684890357,0.25533193151096434,0.7323383084577114,0.6084061589679568
budget_23_small_high_cond,double-loop,0,0.1976377766425861,0.75,0.2391713747645951,0.562618513955272,0.21875,0.057471264367816,0.3031974857403487,0.297822559655387,0.0989909746726644,0.1328288206696655,0.1666666666666666,0.9057508826848596,hard,smooth,connected,high,clustered_occlusion,-0.3649807373126859,0.53125,0.1817001103967791,-0.1001847830128009,globally hard,0.3363001524726641,0.5091705126862045,0.4458584646664318,0.1976377766425861,0,0.0266666666666666,0,1,0.61216277,0.4961644,0.9536,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.075315167170916,0.6730158730158731,0.9034536716571596,0,globally hard,2,ambiguity zone,1.2509019778698518,-1.3470972932811167,budget_23_small_high_cond|double-loop|0,0.07324178110694965,0.5373986182036647,0.46260138179633525,0.28656716417910444,0.07324178110694965
budget_23_small_high_cond,double-loop,1,0.0786033693169981,0.953125,0.4680851063829787,0.5253410245102127,0.15625,0.0565302144249512,0.2544840339836297,0.2477553110081378,0.1288923224396947,0.231112827886514,0.3333333333333333,0.8790686164135608,hard,smooth,connected,high,none,-0.4467376551932146,0.796875,0.4115548919580274,-0.1691519416911397,anchor-easy/blind-easy,0.3536793522924368,0.5444464788360242,0.4625285870928543,0.0786033693169981,0,0.0033333333333333,0,1,0.6023074,0.45223913,0.9536,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.068559745978561,0.6730158730158731,0.8756151271134074,1,anchor-easy/blind-easy,2,ambiguity zone,1.1574847046602004,-2.194679884636337,budget_23_small_high_cond|double-loop|1,0.490220557636288,0.08260738960648842,0.9173926103935116,0.272636815920398,0.490220557636288
budget_23_small_high_cond,double-loop,2,0.2225689611096259,0.59375,0.103244837758112,0.4746586345776866,0.3125,0.0451263537906137,0.3172021209992394,0.2951036924100061,0.1367133477876075,0.151690007227137,0.1666666666666666,0.8722202141546687,hard,smooth,connected,high,moment_preserving_perturbation,-0.2520896734680606,0.28125,0.0581184839674982,-0.0725347313003802,globally hard,0.2565666254093913,0.3448501491565552,0.4156368652758818,0.2225689611096259,1,0.9966666666666668,0,1,0.82324725,0.5101266,0.9536,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1225984003759076,0.6730158730158731,0.713527919037039,0,globally hard,1,optimization-limited zone,-0.5333692170586084,-0.3642101218744982,budget_23_small_high_cond|double-loop|2,0.3645443196004994,0.7939321117452688,0.2060678882547312,0.5124378109452735,0.3645443196004994
budget_23_small_high_cond,double-loop,3,0.1076696309679414,0.984375,0.2401656314699793,0.544548144975202,0.171875,0.0508474576271186,0.2451315993817774,0.2362880310359794,0.1319180031501822,0.3159590015750911,0.5,0.8764128552264485,hard,smooth,connected,high,structured_dropout,-0.4368785140072606,0.8125,0.1893181738428607,-0.1286184000680379,anchor-easy/blind-easy,0.3823016406221909,0.5118372703594692,0.4743123370261026,0.1076696309679414,0,0.01,0,1,0.36802813,0.48644266,0.9536,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1002358326213599,0.6730158730158731,0.8714206697484119,1,anchor-easy/blind-easy,2,ambiguity zone,0.921292176217382,-1.9674624945629124,budget_23_small_high_cond|double-loop|3,0.6916354556803995,0.17693000901171524,0.8230699909882848,0.31940298507462694,0.6916354556803995
budget_23_small_high_cond,mean-reversion,0,0.1723972478750222,0.890625,0.2768115942028985,0.5275544893427714,0.40625,0.079136690647482,0.3440531240285874,0.3274558298871963,0.1445361543900457,0.2389347438616895,0.3333333333333333,0.8654236229742653,hard,jagged,connected,high,structured_dropout,-0.3551572414677492,0.484375,0.1976749035554165,-0.1550585820121741,globally hard,0.3098737914765748,0.4557595148941449,0.4801748528615419,0.1723972478750222,0,0.02,0,0,0.6384111,0.60345614,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1509268710733808,4.273015873015874,0.8559459469161762,0,globally hard,4,effective-collapse zone,0.7611153346957786,-0.4704738324925551,budget_23_small_high_cond|mean-reversion|0,0.6175613816063255,0.3944127365575247,0.6055872634424753,0.24179104477611935,0.6175613816063255
budget_23_small_high_cond,mean-reversion,1,0.2111036443497647,0.71875,0.1885625965996908,0.5521668910051523,0.3125,0.0291411042944785,0.3575430464036858,0.3575430464036858,0.0948876100751979,0.2141104717042656,0.3333333333333333,0.9094751445675384,hard,jagged,connected,high,clustered_occlusion,-0.3410632466553875,0.40625,0.1594214923052123,-0.146439402053921,globally hard,0.2378492328999304,0.2216223629210912,0.4660790817320053,0.2111036443497647,1,0.7433333333333333,0,0,0.5249207,0.53591806,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1233953559342796,4.273015873015874,0.7959657407199182,0,globally hard,1,optimization-limited zone,0.6074246292610622,0.1529751773041559,budget_23_small_high_cond|mean-reversion|1,0.19642114024136492,0.555722439170922,0.444277560829078,0.3213930348258708,0.19642114024136492
budget_23_small_high_cond,mean-reversion,2,0.1790078465404827,0.96875,0.2899850523168908,0.5217941521265949,0.40625,0.0404463040446304,0.3213492481549345,0.3213492481549345,0.1414676195801675,0.3207338097900837,0.5,0.8680832840309941,hard,jagged,connected,high,none,-0.3427863055861121,0.5625,0.2495387482722604,-0.1423414016144517,globally hard,0.3771043150211068,0.6495032944977067,0.472118722004707,0.1790078465404827,0,0.0133333333333333,0,0,0.5469659,0.6822334,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1468441245150666,4.273015873015874,0.8601688548025049,0,globally hard,4,effective-collapse zone,0.7585329676565138,-0.3498574469894672,budget_23_small_high_cond|mean-reversion|2,0.7573866000832292,0.36377290477620905,0.636227095223791,0.23283582089552243,0.7573866000832292
budget_23_small_high_cond,mean-reversion,3,0.2134599705335433,0.875,0.1434058898847631,0.4936213360170932,0.390625,0.051051051051051,0.3160930663486646,0.3088499562347558,0.1571104256187158,0.2452218794760245,0.3333333333333333,0.8546096828040319,hard,jagged,connected,high,moment_preserving_perturbation,-0.2801613654835498,0.484375,0.0923548388337121,-0.0953899857012125,globally hard,0.2737545799722095,0.2131540832388881,0.4761525015404008,0.2134599705335433,1,0.93,0,0,0.6289856,0.21448655,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1809798652226899,4.273015873015874,0.701905317464622,0,globally hard,1,optimization-limited zone,-0.7223986462547243,0.5141838088360653,budget_23_small_high_cond|mean-reversion|3,0.6658343736995422,0.6218083508561127,0.37819164914388725,0.4487562189054727,0.6658343736995422
budget_23_small_high_cond,multi-hole,0,0.1178403911381546,0.953125,0.2734839476813318,0.4350387964957223,0.4375,0.0950173812282734,0.3526595646629242,0.3388495973029339,0.1176916977906896,0.3088458488953448,0.5,0.8889700818107766,hard,smooth,connected,high,structured_dropout,-0.3171984053575677,0.515625,0.1784665664530583,-0.2210092061647793,anchor-easy/blind-easy,0.244000592001981,0.2954378732976689,0.3159067201680563,0.1178403911381546,0,0.0,1,1,0.23351222,0.9201746,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1319049076695735,7.673015873015874,0.954697014598507,1,anchor-easy/blind-easy,4,effective-collapse zone,1.7181407245016629,0.0350237674238245,budget_23_small_high_cond|multi-hole|0,0.5667915106117353,0.1396815860618804,0.8603184139381196,0.3114427860696518,0.5667915106117353
budget_23_small_high_cond,multi-hole,1,0.2266959109748196,0.71875,0.1377899045020464,0.4899940285522013,0.3125,0.0641940085592011,0.405181212189046,0.3644526655197337,0.1341970664782763,0.4004318665724715,0.6666666666666666,0.8744177292006903,hard,smooth,connected,high,clustered_occlusion,-0.2632981175773817,0.40625,0.0735958959428453,-0.1377567545449141,globally hard,0.2597346067332313,0.3231502167019233,0.4285494745554239,0.2266959109748196,1,1.0,0,1,0.49052498,0.9160083,0.9536,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1157060655037798,7.673015873015874,0.7824634394253024,0,globally hard,1,optimization-limited zone,0.105092022628966,0.2487019960589209,budget_23_small_high_cond|multi-hole|1,0.7894298793175198,0.6884950435566236,0.3115049564433764,0.7223880597014926,0.7894298793175198
budget_23_small_high_cond,multi-hole,2,0.1296976909078024,0.96875,0.2105882352941176,0.4418308378853957,0.4375,0.1145945945945945,0.3195206184288088,0.3021682954498536,0.10225296343642,0.30112648171821,0.5,0.902801147100518,hard,smooth,connected,high,none,-0.3121331469775933,0.53125,0.0959936406995231,-0.1724706045420511,globally hard,0.2277011914089417,0.3193246463160008,0.3128348095656523,0.1296976909078024,0,0.0,1,1,0.2882215,0.9022129,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1271196923127504,7.673015873015874,0.9709638668467636,0,globally hard,4,effective-collapse zone,1.7330532387813289,0.3160055338326178,budget_23_small_high_cond|multi-hole|2,0.455264253017062,0.3325322919795734,0.6674677080204265,0.2965174129353235,0.455264253017062
budget_23_small_high_cond,multi-hole,3,0.2229887993073146,0.734375,0.1863285556780595,0.4377544509303526,0.46875,0.0697142857142857,0.2824889287994173,0.2824889287994173,0.1181187957429476,0.2257260645381404,0.3333333333333333,0.8885904855773739,hard,smooth,connected,high,moment_preserving_perturbation,-0.2147656516230379,0.265625,0.1166142699637738,-0.0595001294921026,globally hard,0.2290423150128663,0.3020425067344205,0.2898199946336455,0.2229887993073146,1,0.9766666666666668,1,1,0.24104173,0.9282046,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1425098911337324,7.673015873015874,0.8029077999604795,0,globally hard,1,optimization-limited zone,-0.0961919808745356,1.6201336799355637,budget_23_small_high_cond|multi-hole|3,0.39034540158135667,0.685190747972364,0.314809252027636,0.5094527363184079,0.39034540158135667
budget_23_small_high_cond,nested-rings,0,0.0913324242215976,1.0,0.2275312855517633,0.4359439549482559,0.28125,0.1214528944381384,0.3173557434036113,0.3100699164900999,0.0944886617252858,0.4639109975293096,0.8333333333333334,0.90983805056131,hard,smooth,connected,high,none,-0.3446115307266583,0.71875,0.1060783911136249,-0.2187374922685023,anchor-easy/blind-easy,0.1857885756255416,0.1905287088349006,0.2775697770050367,0.0913324242215976,0,0.0233333333333333,0,0,0.611187,0.373808,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1193895350528658,8.373015873015873,0.975227801730183,1,anchor-easy/blind-easy,4,effective-collapse zone,2.0272504694173272,0.0955972336224744,budget_23_small_high_cond|nested-rings|0,0.5197669579692051,0.06188044457795133,0.9381195554220487,0.31044776119402984,0.5197669579692051
budget_23_small_high_cond,nested-rings,1,0.2321744941163813,0.640625,0.1903669724770642,0.3491442690988571,0.546875,0.0980629539951573,0.2888141942325991,0.2783774509338347,0.1324675121364879,0.316233756068244,0.5,0.8759313907834221,hard,smooth,connected,high,moment_preserving_perturbation,-0.1169697749824758,0.09375,0.0923040184819068,-0.0462029568174534,globally hard,0.1525040684690476,0.1744369381307338,0.233745038639662,0.2321744941163813,1,0.9033333333333332,0,0,0.42230648,0.8061228,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1536500728994959,8.373015873015873,0.7989070774397269,0,globally hard,1,optimization-limited zone,-0.2730557764650055,2.180411345731484,budget_23_small_high_cond|nested-rings|1,0.6974615064502704,0.7539801742264943,0.24601982577350567,0.5661691542288557,0.6974615064502704
budget_23_small_high_cond,nested-rings,2,0.1038558907912127,0.984375,0.2833146696528555,0.4331122700270977,0.203125,0.1794310722100656,0.2943073041175931,0.2925398699072051,0.11572952066562,0.4745314269994767,0.8333333333333334,0.8907161110192586,hard,smooth,connected,high,structured_dropout,-0.3292563792358849,0.78125,0.1038835974427899,-0.1886839791159923,anchor-easy/blind-easy,0.1624015906472717,0.154962036927655,0.3005441537747306,0.1038558907912127,0,0.04,0,0,0.44077614,0.62479204,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1293416497491565,8.373015873015873,0.950219995589782,1,anchor-easy/blind-easy,4,effective-collapse zone,1.5755391430628851,0.2083506542532887,budget_23_small_high_cond|nested-rings|2,0.6645859342488556,0.09702613397416643,0.9029738660258335,0.3393034825870648,0.6645859342488556
budget_23_small_high_cond,nested-rings,3,0.2147878086013603,0.75,0.1688311688311688,0.4903111139209346,0.234375,0.0663329161451814,0.3191673088574432,0.3156723823428212,0.0818582518281883,0.4575957925807608,0.8333333333333334,0.9214025565680212,hard,smooth,connected,high,clustered_occlusion,-0.2755233053195743,0.515625,0.1024982526859874,-0.1008845737414609,globally hard,0.2407405629208022,0.2605284638816574,0.3314296407040433,0.2147878086013603,1,0.8633333333333333,0,0,0.49846035,0.72754914,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1144380274935591,8.373015873015873,0.8584931186415738,0,globally hard,1,optimization-limited zone,0.7488965004474302,1.3267397610695897,budget_23_small_high_cond|nested-rings|3,0.4898044111527258,0.6245118654250524,0.37548813457494756,0.4597014925373134,0.4898044111527258
budget_23_small_high_cond,pinwheel,0,0.1574316300630147,0.953125,0.2588699080157687,0.3091650399900775,0.609375,0.0862745098039215,0.2511708189560604,0.2511708189560604,0.1654890687609378,0.2494112010471356,0.3333333333333333,0.8474791271512284,hard,jagged,connected,high,none,-0.1517334099270628,0.34375,0.1725953982118472,-0.0937391888930457,globally hard,0.1945014637348386,0.265964807286973,0.2220116142534177,0.1574316300630147,0,0.0233333333333333,1,0,0.4803976,0.48716262,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,1.169048928753179,6.973015873015874,0.899516877223983,0,globally hard,3,decision-fragile zone,-0.1287070575668979,2.8272996610119194,budget_23_small_high_cond|pinwheel|0,0.6799833541406575,0.41964553920096115,0.5803544607990389,0.8228855721393036,0.6799833541406575
budget_23_small_high_cond,pinwheel,1,0.2033487505925977,0.953125,0.1571072319201995,0.3572278405813464,0.546875,0.1134453781512605,0.2848303111564537,0.2817188572715124,0.1274870707285041,0.2304102020309187,0.3333333333333333,0.8803047974603683,hard,jagged,connected,high,moment_preserving_perturbation,-0.1538790899887487,0.40625,0.043661853768939,-0.0783701066789147,globally hard,0.1916824082860045,0.249188872836633,0.294611428182286,0.2033487505925977,0,0.0833333333333333,1,0,0.53921795,0.29319185,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,1.153857929940734,6.973015873015874,0.9296695506230266,0,globally hard,3,decision-fragile zone,0.2709515659429934,3.0610894362238774,budget_23_small_high_cond|pinwheel|1,0.4810653349979193,0.5746470411534994,0.4253529588465006,0.8059701492537313,0.4810653349979193
budget_23_small_high_cond,pinwheel,2,0.182715397994032,0.953125,0.2009864364981504,0.3299350975609803,0.609375,0.0860349127182044,0.2881894680354643,0.2486214483556295,0.1452707629357734,0.3226353814678867,0.5,0.86478810884079,hard,jagged,connected,high,structured_dropout,-0.1472196995669482,0.34375,0.114951523779946,-0.0659060503615975,globally hard,0.1583031191539553,0.2133988680538546,0.2337732659675353,0.182715397994032,0,0.0733333333333333,1,0,0.4839984,0.2820568,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,1.1624733099659448,6.973015873015874,0.9126825536999364,0,globally hard,3,decision-fragile zone,-0.0219708396651808,3.065657044444789,budget_23_small_high_cond|pinwheel|2,0.7831876820640866,0.5193751877440673,0.4806248122559327,0.8169154228855722,0.7831876820640866
budget_23_small_high_cond,pinwheel,3,0.2339883367095245,0.8125,0.1619170984455958,0.383147512445081,0.453125,0.0570291777188328,0.3253693297368801,0.3089097385253571,0.1386540089123765,0.3193270044561883,0.5,0.8705291716937319,hard,jagged,connected,high,clustered_occlusion,-0.1491591757355564,0.359375,0.1048879207267629,-0.0749214018158325,globally hard,0.2364510745871474,0.3067001282971303,0.2930669090787853,0.2339883367095245,1,0.9866666666666668,1,0,0.60164267,0.24172969,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,1.1626035541014348,6.973015873015874,0.7780370557267362,0,globally hard,3,decision-fragile zone,-0.9342763962580836,3.4458043229624944,budget_23_small_high_cond|pinwheel|3,0.7349146899708697,0.7218383899068789,0.2781616100931211,0.9771144278606967,0.7349146899708697
budget_23_small_high_cond,spiral,0,0.1128645351097276,1.0,0.3033112582781457,0.4287372919180878,0.359375,0.0803897685749086,0.3457516321752678,0.3457516321752678,0.1009704986851443,0.3838185826759054,0.6666666666666666,0.9039597004922384,hard,smooth,connected,high,structured_dropout,-0.3158727568083602,0.640625,0.2229214897032371,-0.2328870970655401,anchor-easy/blind-easy,0.2529162683922006,0.3280668266896132,0.3137676423899672,0.1128645351097276,0,0.01,0,1,0.3947197,0.34355846,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.0703450096799813,5.173015873015874,0.9570754036050472,1,anchor-easy/blind-easy,4,effective-collapse zone,2.0441009261547216,-1.029364370462007,budget_23_small_high_cond|spiral|0,0.5397419891801913,0.06188044457795133,0.9381195554220487,0.4338308457711443,0.5397419891801913
budget_23_small_high_cond,spiral,1,0.2075997721654575,0.640625,0.2093301435406698,0.4350417479033531,0.3125,0.0949367088607595,0.3396924404204647,0.3396924404204647,0.1093003349448206,0.471316834139077,0.8333333333333334,0.8964611384567542,hard,smooth,connected,high,clustered_occlusion,-0.2274419757378956,0.328125,0.1143934346799103,-0.1320926682550072,globally hard,0.2710559756972086,0.4071442851989955,0.3562703411849004,0.2075997721654575,0,0.1266666666666666,0,1,0.3517117,0.64968884,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.086420480141778,5.173015873015874,0.9302030305905988,0,globally hard,4,effective-collapse zone,1.3537372976818278,-0.1540680714961668,budget_23_small_high_cond|spiral|1,0.6171452351227632,0.5611294683088014,0.4388705316911986,0.45472636815920403,0.6171452351227632
budget_23_small_high_cond,spiral,2,0.1217367465496119,0.9375,0.1982651796778191,0.4285857787653676,0.46875,0.0841968911917098,0.3459505458575417,0.3392574012155052,0.1034580727632329,0.3017290363816164,0.5,0.9017138283184842,hard,smooth,connected,high,none,-0.3068490322157556,0.46875,0.1140682884861093,-0.2175206546658932,anchor-easy/blind-easy,0.2097069302914361,0.2598402447887068,0.3345878200700012,0.1217367465496119,0,0.0,1,1,0.31671664,0.41227582,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1293459393777096,5.173015873015874,0.9559955677266602,1,anchor-easy/blind-easy,4,effective-collapse zone,1.8209089240343364,-0.1549330452977585,budget_23_small_high_cond|spiral|2,0.45942571785268416,0.21507960348452984,0.7849203965154702,0.24477611940298513,0.45942571785268416
budget_23_small_high_cond,spiral,3,0.2191387790365607,0.875,0.1746617466174661,0.422609045043714,0.53125,0.0661577608142493,0.3256237608016873,0.303316827396263,0.1392993261548016,0.3196496630774008,0.5,0.8699675854293423,hard,smooth,connected,high,moment_preserving_perturbation,-0.2034702660071533,0.34375,0.1085039858032168,-0.0841780483597022,globally hard,0.2730256426583849,0.3714038305086548,0.3624467726907425,0.2191387790365607,1,0.9866666666666668,0,1,0.23342583,0.29657856,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,0.1149690625459678,5.173015873015874,0.7655172629250174,0,globally hard,1,optimization-limited zone,-0.264415193072245,0.4148841537299826,budget_23_small_high_cond|spiral|3,0.7415730337078652,0.6061880444577951,0.39381195554220494,0.6567164179104478,0.7415730337078652
budget_23_small_high_cond,volatility-clustering,0,0.2193978410415546,0.828125,0.1696658097686375,0.5102832724207411,0.390625,0.0559540889526542,0.351553314900514,0.351553314900514,0.1518005349950477,0.2425669341641905,0.3333333333333333,0.8591596359319094,hard,jagged,connected,high,moment_preserving_perturbation,-0.2908854313791865,0.4375,0.1137117208159833,-0.1321554738589594,globally hard,0.3398124471861031,0.5194253281512645,0.4868864936238064,0.2193978410415546,1,0.92,1,0,0.8347024,0.81156,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,1.1724451743018005,4.073015873015874,0.7652803728905255,0,globally hard,3,decision-fragile zone,-0.8671005343306608,2.039005737839631,budget_23_small_high_cond|volatility-clustering|0,0.6500208073241781,0.5743466506458396,0.42565334935416044,0.8597014925373134,0.6500208073241781
budget_23_small_high_cond,volatility-clustering,1,0.140372549493724,0.9375,0.3443328550932568,0.4710114535595396,0.421875,0.0877914951989026,0.3329887340576477,0.3221225530581577,0.1389126616252485,0.3194563308126242,0.5,0.870304036079063,hard,jagged,connected,high,structured_dropout,-0.3306389040658156,0.515625,0.2565413598943541,-0.1817500035644337,globally hard,0.3144925836707071,0.5093637018717989,0.3994246672907885,0.140372549493724,0,0.0066666666666666,1,0,0.8895271,0.2680521,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,1.1374804682392232,4.073015873015874,0.9201919233922988,0,globally hard,3,decision-fragile zone,0.581957129780047,1.2719063969230833,budget_23_small_high_cond|volatility-clustering|1,0.7390761548064918,0.30459597476719735,0.6954040252328026,0.6696517412935322,0.7390761548064918
budget_23_small_high_cond,volatility-clustering,2,0.2335851777240199,0.78125,0.2348596750369276,0.4117652555078081,0.453125,0.1231671554252199,0.301495112223319,0.2936488146747309,0.143577790193445,0.2384555617633891,0.3333333333333333,0.8662534115457344,hard,jagged,connected,high,clustered_occlusion,-0.1781800777837882,0.328125,0.1116925196117076,-0.060063636950711,globally hard,0.1577879056616928,0.0981198167535538,0.3528814401195224,0.2335851777240199,1,0.9433333333333334,1,0,0.8255224,0.24216144,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,1.1562571570460922,4.073015873015874,0.7701964698141575,0,globally hard,3,decision-fragile zone,-1.085639107934156,2.935169580823247,budget_23_small_high_cond|volatility-clustering|2,0.6042446941323346,0.6713727846200059,0.32862721537999406,0.8398009950248757,0.6042446941323346
budget_23_small_high_cond,volatility-clustering,3,0.1732963418468909,0.921875,0.3631578947368421,0.4100579885942103,0.546875,0.0794117647058823,0.3351332066355738,0.3248999689586633,0.1467031324443152,0.2400182328888243,0.3333333333333333,0.8635502994341954,hard,jagged,connected,high,none,-0.2367616467473193,0.375,0.2837461300309598,-0.1516036271117724,globally hard,0.2972295082326385,0.4015204862585141,0.3818562551113693,0.1732963418468909,0,0.03,1,0,0.76372445,0.3746401,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_23_small_high_cond,1.2,0.1273356401384083,9.2,58.0,1.1398267317145376,4.073015873015874,0.908477125798173,0,globally hard,3,decision-fragile zone,0.3114531635207622,1.853002120648976,budget_23_small_high_cond|volatility-clustering|3,0.6267166042446941,0.36978071492940817,0.6302192850705919,0.672636815920398,0.6267166042446941
