lambda,cost_multiplier,winner,slice
1.8,0.87,coarse_path,bloomberg_overall
1.8,0.88,coarse_path,bloomberg_overall
1.8,0.8899999999999999,coarse_path,bloomberg_overall
1.8,0.8999999999999999,coarse_path,bloomberg_overall
1.8,0.9099999999999999,coarse_path,bloomberg_overall
1.8,0.9199999999999999,coarse_path,bloomberg_overall
1.8,0.9299999999999999,coarse_path,bloomberg_overall
1.8,0.94,coarse_path,bloomberg_overall
1.8,0.95,coarse_path,bloomberg_overall
1.8,0.96,coarse_path,bloomberg_overall
1.8,0.97,coarse_path,bloomberg_overall
1.8,0.98,coarse_path,bloomberg_overall
1.8,0.99,coarse_path,bloomberg_overall
1.8,1.0,coarse_path,bloomberg_overall
1.8,1.01,coarse_path,bloomberg_overall
1.8,1.02,coarse_path,bloomberg_overall
1.8,1.03,coarse_path,bloomberg_overall
1.8,1.04,coarse_path,bloomberg_overall
1.8,1.05,coarse_path,bloomberg_overall
1.8,1.06,coarse_path,bloomberg_overall
1.8,1.07,coarse_path,bloomberg_overall
1.8,1.08,coarse_path,bloomberg_overall
1.8,1.0899999999999999,coarse_path,bloomberg_overall
1.8,1.1,coarse_path,bloomberg_overall
1.8,1.1099999999999999,coarse_path,bloomberg_overall
1.8,1.12,coarse_path,bloomberg_overall
1.8,1.13,coarse_path,bloomberg_overall
1.8,1.1400000000000001,coarse_path,bloomberg_overall
1.8,1.15,coarse_path,bloomberg_overall
1.8,1.1600000000000001,coarse_path,bloomberg_overall
1.8,1.17,coarse_path,bloomberg_overall
1.8,1.18,coarse_path,bloomberg_overall
1.8,1.19,coarse_path,bloomberg_overall
1.8,1.2,coarse_path,bloomberg_overall
1.8,1.21,coarse_path,bloomberg_overall
1.8,1.22,coarse_path,bloomberg_overall
1.8,1.23,coarse_path,bloomberg_overall
1.8,1.24,coarse_path,bloomberg_overall
1.8,1.25,coarse_path,bloomberg_overall
1.8,1.26,coarse_path,bloomberg_overall
1.8,1.27,coarse_path,bloomberg_overall
1.8,1.28,coarse_path,bloomberg_overall
1.8,1.29,coarse_path,bloomberg_overall
1.8,1.3,coarse_path,bloomberg_overall
1.8,1.31,summary_only,bloomberg_overall
1.8,1.3199999999999998,summary_only,bloomberg_overall
1.8,1.33,summary_only,bloomberg_overall
1.8,1.3399999999999999,summary_only,bloomberg_overall
1.8,1.35,summary_only,bloomberg_overall
1.8,1.3599999999999999,summary_only,bloomberg_overall
1.8,1.37,summary_only,bloomberg_overall
1.8,1.38,summary_only,bloomberg_overall
1.8,1.3900000000000001,summary_only,bloomberg_overall
1.8,1.4,summary_only,bloomberg_overall
1.8,1.4100000000000001,summary_only,bloomberg_overall
1.8,1.42,summary_only,bloomberg_overall
1.8,1.4300000000000002,summary_only,bloomberg_overall
1.8,1.44,summary_only,bloomberg_overall
1.8,1.45,summary_only,bloomberg_overall
1.8,1.46,summary_only,bloomberg_overall
1.8,1.47,summary_only,bloomberg_overall
1.8,1.48,summary_only,bloomberg_overall
1.8,1.49,summary_only,bloomberg_overall
1.8,1.5,summary_only,bloomberg_overall
1.8,1.51,summary_only,bloomberg_overall
1.8,1.52,summary_only,bloomberg_overall
1.8,1.53,summary_only,bloomberg_overall
1.8,1.54,summary_only,bloomberg_overall
1.8,1.55,summary_only,bloomberg_overall
1.8,1.56,summary_only,bloomberg_overall
1.8,1.5699999999999998,summary_only,bloomberg_overall
1.8,1.58,summary_only,bloomberg_overall
1.8,1.5899999999999999,summary_only,bloomberg_overall
1.8,1.6,summary_only,bloomberg_overall
1.82,0.6,cross_asset_path,bloomberg_overall
1.82,0.61,cross_asset_path,bloomberg_overall
1.82,0.62,cross_asset_path,bloomberg_overall
1.82,0.63,cross_asset_path,bloomberg_overall
1.82,0.64,cross_asset_path,bloomberg_overall
1.82,0.65,cross_asset_path,bloomberg_overall
1.82,0.6599999999999999,cross_asset_path,bloomberg_overall
1.82,0.6699999999999999,cross_asset_path,bloomberg_overall
1.82,0.6799999999999999,cross_asset_path,bloomberg_overall
1.82,0.69,cross_asset_path,bloomberg_overall
1.82,0.7,cross_asset_path,bloomberg_overall
1.82,0.71,cross_asset_path,bloomberg_overall
1.82,0.72,cross_asset_path,bloomberg_overall
1.82,0.73,cross_asset_path,bloomberg_overall
1.82,0.74,cross_asset_path,bloomberg_overall
1.82,0.75,cross_asset_path,bloomberg_overall
1.82,0.76,cross_asset_path,bloomberg_overall
1.82,0.77,cross_asset_path,bloomberg_overall
1.82,0.78,cross_asset_path,bloomberg_overall
1.82,0.79,coarse_path,bloomberg_overall
1.82,0.8,coarse_path,bloomberg_overall
1.82,0.8099999999999999,coarse_path,bloomberg_overall
1.82,0.82,coarse_path,bloomberg_overall
1.82,0.83,coarse_path,bloomberg_overall
1.82,0.84,coarse_path,bloomberg_overall
1.82,0.85,coarse_path,bloomberg_overall
1.82,0.86,coarse_path,bloomberg_overall
1.82,0.87,coarse_path,bloomberg_overall
1.82,0.88,coarse_path,bloomberg_overall
1.82,0.8899999999999999,coarse_path,bloomberg_overall
1.82,0.8999999999999999,coarse_path,bloomberg_overall
1.82,0.9099999999999999,coarse_path,bloomberg_overall
1.82,0.9199999999999999,coarse_path,bloomberg_overall
1.82,0.9299999999999999,coarse_path,bloomberg_overall
1.82,0.94,coarse_path,bloomberg_overall
1.82,0.95,coarse_path,bloomberg_overall
1.82,0.96,coarse_path,bloomberg_overall
1.82,0.97,coarse_path,bloomberg_overall
1.82,0.98,coarse_path,bloomberg_overall
1.82,0.99,coarse_path,bloomberg_overall
1.82,1.0,coarse_path,bloomberg_overall
1.82,1.01,coarse_path,bloomberg_overall
1.82,1.02,coarse_path,bloomberg_overall
1.82,1.03,coarse_path,bloomberg_overall
1.82,1.04,coarse_path,bloomberg_overall
1.82,1.05,coarse_path,bloomberg_overall
1.82,1.06,coarse_path,bloomberg_overall
1.82,1.07,coarse_path,bloomberg_overall
1.82,1.08,coarse_path,bloomberg_overall
1.82,1.0899999999999999,coarse_path,bloomberg_overall
1.82,1.1,coarse_path,bloomberg_overall
1.82,1.1099999999999999,coarse_path,bloomberg_overall
1.82,1.12,coarse_path,bloomberg_overall
1.82,1.13,coarse_path,bloomberg_overall
1.82,1.1400000000000001,coarse_path,bloomberg_overall
1.82,1.15,coarse_path,bloomberg_overall
1.82,1.1600000000000001,coarse_path,bloomberg_overall
1.82,1.17,coarse_path,bloomberg_overall
1.82,1.18,coarse_path,bloomberg_overall
1.82,1.19,coarse_path,bloomberg_overall
1.82,1.2,coarse_path,bloomberg_overall
1.82,1.21,coarse_path,bloomberg_overall
1.82,1.22,coarse_path,bloomberg_overall
1.82,1.23,coarse_path,bloomberg_overall
1.82,1.24,coarse_path,bloomberg_overall
1.82,1.25,coarse_path,bloomberg_overall
1.82,1.26,coarse_path,bloomberg_overall
1.82,1.27,coarse_path,bloomberg_overall
1.82,1.28,coarse_path,bloomberg_overall
1.82,1.29,coarse_path,bloomberg_overall
1.82,1.3,summary_only,bloomberg_overall
1.82,1.31,summary_only,bloomberg_overall
1.82,1.3199999999999998,summary_only,bloomberg_overall
1.82,1.33,summary_only,bloomberg_overall
1.82,1.3399999999999999,summary_only,bloomberg_overall
1.82,1.35,summary_only,bloomberg_overall
1.82,1.3599999999999999,summary_only,bloomberg_overall
1.82,1.37,summary_only,bloomberg_overall
1.82,1.38,summary_only,bloomberg_overall
1.82,1.3900000000000001,summary_only,bloomberg_overall
1.82,1.4,summary_only,bloomberg_overall
1.82,1.4100000000000001,summary_only,bloomberg_overall
1.82,1.42,summary_only,bloomberg_overall
1.82,1.4300000000000002,summary_only,bloomberg_overall
1.82,1.44,summary_only,bloomberg_overall
1.82,1.45,summary_only,bloomberg_overall
1.82,1.46,summary_only,bloomberg_overall
1.82,1.47,summary_only,bloomberg_overall
1.82,1.48,summary_only,bloomberg_overall
1.82,1.49,summary_only,bloomberg_overall
1.82,1.5,summary_only,bloomberg_overall
1.82,1.51,summary_only,bloomberg_overall
1.82,1.52,summary_only,bloomberg_overall
1.82,1.53,summary_only,bloomberg_overall
1.82,1.54,summary_only,bloomberg_overall
1.82,1.55,summary_only,bloomberg_overall
1.82,1.56,summary_only,bloomberg_overall
1.82,1.5699999999999998,summary_only,bloomberg_overall
1.82,1.58,summary_only,bloomberg_overall
1.82,1.5899999999999999,summary_only,bloomberg_overall
1.82,1.6,summary_only,bloomberg_overall
1.84,0.6,cross_asset_path,bloomberg_overall
1.84,0.61,cross_asset_path,bloomberg_overall
1.84,0.62,cross_asset_path,bloomberg_overall
1.84,0.63,cross_asset_path,bloomberg_overall
1.84,0.64,cross_asset_path,bloomberg_overall
1.84,0.65,cross_asset_path,bloomberg_overall
1.84,0.6599999999999999,cross_asset_path,bloomberg_overall
1.84,0.6699999999999999,cross_asset_path,bloomberg_overall
1.84,0.6799999999999999,cross_asset_path,bloomberg_overall
1.84,0.69,cross_asset_path,bloomberg_overall
1.84,0.7,cross_asset_path,bloomberg_overall
1.84,0.71,cross_asset_path,bloomberg_overall
1.84,0.72,cross_asset_path,bloomberg_overall
1.84,0.73,cross_asset_path,bloomberg_overall
1.84,0.74,cross_asset_path,bloomberg_overall
1.84,0.75,cross_asset_path,bloomberg_overall
1.84,0.76,cross_asset_path,bloomberg_overall
1.84,0.77,cross_asset_path,bloomberg_overall
1.84,0.78,coarse_path,bloomberg_overall
1.84,0.79,coarse_path,bloomberg_overall
1.84,0.8,coarse_path,bloomberg_overall
1.84,0.8099999999999999,coarse_path,bloomberg_overall
1.84,0.82,coarse_path,bloomberg_overall
1.84,0.83,coarse_path,bloomberg_overall
1.84,0.84,coarse_path,bloomberg_overall
1.84,0.85,coarse_path,bloomberg_overall
1.84,0.86,coarse_path,bloomberg_overall
1.84,0.87,coarse_path,bloomberg_overall
1.84,0.88,coarse_path,bloomberg_overall
1.84,0.8899999999999999,coarse_path,bloomberg_overall
1.84,0.8999999999999999,coarse_path,bloomberg_overall
1.84,0.9099999999999999,coarse_path,bloomberg_overall
1.84,0.9199999999999999,coarse_path,bloomberg_overall
1.84,0.9299999999999999,coarse_path,bloomberg_overall
1.84,0.94,coarse_path,bloomberg_overall
1.84,0.95,coarse_path,bloomberg_overall
1.84,0.96,coarse_path,bloomberg_overall
1.84,0.97,coarse_path,bloomberg_overall
1.84,0.98,coarse_path,bloomberg_overall
1.84,0.99,coarse_path,bloomberg_overall
1.84,1.0,coarse_path,bloomberg_overall
1.84,1.01,coarse_path,bloomberg_overall
1.84,1.02,coarse_path,bloomberg_overall
1.84,1.03,coarse_path,bloomberg_overall
1.84,1.04,coarse_path,bloomberg_overall
1.84,1.05,coarse_path,bloomberg_overall
1.84,1.06,coarse_path,bloomberg_overall
1.84,1.07,coarse_path,bloomberg_overall
1.84,1.08,coarse_path,bloomberg_overall
1.84,1.0899999999999999,coarse_path,bloomberg_overall
1.84,1.1,coarse_path,bloomberg_overall
1.84,1.1099999999999999,coarse_path,bloomberg_overall
1.84,1.12,coarse_path,bloomberg_overall
1.84,1.13,coarse_path,bloomberg_overall
1.84,1.1400000000000001,coarse_path,bloomberg_overall
1.84,1.15,coarse_path,bloomberg_overall
1.84,1.1600000000000001,coarse_path,bloomberg_overall
1.84,1.17,coarse_path,bloomberg_overall
1.84,1.18,coarse_path,bloomberg_overall
1.84,1.19,coarse_path,bloomberg_overall
1.84,1.2,coarse_path,bloomberg_overall
1.84,1.21,coarse_path,bloomberg_overall
1.84,1.22,coarse_path,bloomberg_overall
1.84,1.23,coarse_path,bloomberg_overall
1.84,1.24,coarse_path,bloomberg_overall
1.84,1.25,coarse_path,bloomberg_overall
1.84,1.26,coarse_path,bloomberg_overall
1.84,1.27,coarse_path,bloomberg_overall
1.84,1.28,summary_only,bloomberg_overall
1.84,1.29,summary_only,bloomberg_overall
1.84,1.3,summary_only,bloomberg_overall
1.84,1.31,summary_only,bloomberg_overall
1.84,1.3199999999999998,summary_only,bloomberg_overall
1.84,1.33,summary_only,bloomberg_overall
1.84,1.3399999999999999,summary_only,bloomberg_overall
1.84,1.35,summary_only,bloomberg_overall
1.84,1.3599999999999999,summary_only,bloomberg_overall
1.84,1.37,summary_only,bloomberg_overall
1.84,1.38,summary_only,bloomberg_overall
1.84,1.3900000000000001,summary_only,bloomberg_overall
1.84,1.4,summary_only,bloomberg_overall
1.84,1.4100000000000001,summary_only,bloomberg_overall
1.84,1.42,summary_only,bloomberg_overall
1.84,1.4300000000000002,summary_only,bloomberg_overall
1.84,1.44,summary_only,bloomberg_overall
1.84,1.45,summary_only,bloomberg_overall
1.84,1.46,summary_only,bloomberg_overall
1.84,1.47,summary_only,bloomberg_overall
1.84,1.48,summary_only,bloomberg_overall
1.84,1.49,summary_only,bloomberg_overall
1.84,1.5,summary_only,bloomberg_overall
1.84,1.51,summary_only,bloomberg_overall
1.84,1.52,summary_only,bloomberg_overall
1.84,1.53,summary_only,bloomberg_overall
1.84,1.54,summary_only,bloomberg_overall
1.84,1.55,summary_only,bloomberg_overall
1.84,1.56,summary_only,bloomberg_overall
1.84,1.5699999999999998,summary_only,bloomberg_overall
1.84,1.58,summary_only,bloomberg_overall
1.84,1.5899999999999999,summary_only,bloomberg_overall
1.84,1.6,summary_only,bloomberg_overall
1.86,0.6,cross_asset_path,bloomberg_overall
1.86,0.61,cross_asset_path,bloomberg_overall
1.86,0.62,cross_asset_path,bloomberg_overall
1.86,0.63,cross_asset_path,bloomberg_overall
1.86,0.64,cross_asset_path,bloomberg_overall
1.86,0.65,cross_asset_path,bloomberg_overall
1.86,0.6599999999999999,cross_asset_path,bloomberg_overall
1.86,0.6699999999999999,cross_asset_path,bloomberg_overall
1.86,0.6799999999999999,cross_asset_path,bloomberg_overall
1.86,0.69,cross_asset_path,bloomberg_overall
1.86,0.7,cross_asset_path,bloomberg_overall
1.86,0.71,cross_asset_path,bloomberg_overall
1.86,0.72,cross_asset_path,bloomberg_overall
1.86,0.73,cross_asset_path,bloomberg_overall
1.86,0.74,cross_asset_path,bloomberg_overall
1.86,0.75,cross_asset_path,bloomberg_overall
1.86,0.76,cross_asset_path,bloomberg_overall
1.86,0.77,coarse_path,bloomberg_overall
1.86,0.78,coarse_path,bloomberg_overall
1.86,0.79,coarse_path,bloomberg_overall
1.86,0.8,coarse_path,bloomberg_overall
1.86,0.8099999999999999,coarse_path,bloomberg_overall
1.86,0.82,coarse_path,bloomberg_overall
1.86,0.83,coarse_path,bloomberg_overall
1.86,0.84,coarse_path,bloomberg_overall
1.86,0.85,coarse_path,bloomberg_overall
1.86,0.86,coarse_path,bloomberg_overall
1.86,0.87,coarse_path,bloomberg_overall
1.86,0.88,coarse_path,bloomberg_overall
1.86,0.8899999999999999,coarse_path,bloomberg_overall
1.86,0.8999999999999999,coarse_path,bloomberg_overall
1.86,0.9099999999999999,coarse_path,bloomberg_overall
1.86,0.9199999999999999,coarse_path,bloomberg_overall
1.86,0.9299999999999999,coarse_path,bloomberg_overall
1.86,0.94,coarse_path,bloomberg_overall
1.86,0.95,coarse_path,bloomberg_overall
1.86,0.96,coarse_path,bloomberg_overall
1.86,0.97,coarse_path,bloomberg_overall
1.86,0.98,coarse_path,bloomberg_overall
1.86,0.99,coarse_path,bloomberg_overall
1.86,1.0,coarse_path,bloomberg_overall
1.86,1.01,coarse_path,bloomberg_overall
1.86,1.02,coarse_path,bloomberg_overall
1.86,1.03,coarse_path,bloomberg_overall
1.86,1.04,coarse_path,bloomberg_overall
1.86,1.05,coarse_path,bloomberg_overall
1.86,1.06,coarse_path,bloomberg_overall
1.86,1.07,coarse_path,bloomberg_overall
1.86,1.08,coarse_path,bloomberg_overall
1.86,1.0899999999999999,coarse_path,bloomberg_overall
1.86,1.1,coarse_path,bloomberg_overall
1.86,1.1099999999999999,coarse_path,bloomberg_overall
1.86,1.12,coarse_path,bloomberg_overall
1.86,1.13,coarse_path,bloomberg_overall
1.86,1.1400000000000001,coarse_path,bloomberg_overall
1.86,1.15,coarse_path,bloomberg_overall
1.86,1.1600000000000001,coarse_path,bloomberg_overall
1.86,1.17,coarse_path,bloomberg_overall
1.86,1.18,coarse_path,bloomberg_overall
1.86,1.19,coarse_path,bloomberg_overall
1.86,1.2,coarse_path,bloomberg_overall
1.86,1.21,coarse_path,bloomberg_overall
1.86,1.22,coarse_path,bloomberg_overall
1.86,1.23,coarse_path,bloomberg_overall
1.86,1.24,coarse_path,bloomberg_overall
1.86,1.25,coarse_path,bloomberg_overall
1.86,1.26,coarse_path,bloomberg_overall
1.86,1.27,summary_only,bloomberg_overall
1.86,1.28,summary_only,bloomberg_overall
1.86,1.29,summary_only,bloomberg_overall
1.86,1.3,summary_only,bloomberg_overall
1.86,1.31,summary_only,bloomberg_overall
1.86,1.3199999999999998,summary_only,bloomberg_overall
1.86,1.33,summary_only,bloomberg_overall
1.86,1.3399999999999999,summary_only,bloomberg_overall
1.86,1.35,summary_only,bloomberg_overall
1.86,1.3599999999999999,summary_only,bloomberg_overall
1.86,1.37,summary_only,bloomberg_overall
1.86,1.38,summary_only,bloomberg_overall
1.86,1.3900000000000001,summary_only,bloomberg_overall
1.86,1.4,summary_only,bloomberg_overall
1.86,1.4100000000000001,summary_only,bloomberg_overall
1.86,1.42,summary_only,bloomberg_overall
1.86,1.4300000000000002,summary_only,bloomberg_overall
1.86,1.44,summary_only,bloomberg_overall
1.86,1.45,summary_only,bloomberg_overall
1.86,1.46,summary_only,bloomberg_overall
1.86,1.47,summary_only,bloomberg_overall
1.86,1.48,summary_only,bloomberg_overall
1.86,1.49,summary_only,bloomberg_overall
1.86,1.5,summary_only,bloomberg_overall
1.86,1.51,summary_only,bloomberg_overall
1.86,1.52,summary_only,bloomberg_overall
1.86,1.53,summary_only,bloomberg_overall
1.86,1.54,summary_only,bloomberg_overall
1.86,1.55,summary_only,bloomberg_overall
1.86,1.56,summary_only,bloomberg_overall
1.86,1.5699999999999998,summary_only,bloomberg_overall
1.86,1.58,summary_only,bloomberg_overall
1.86,1.5899999999999999,summary_only,bloomberg_overall
1.86,1.6,summary_only,bloomberg_overall
1.8800000000000001,0.6,cross_asset_path,bloomberg_overall
1.8800000000000001,0.61,cross_asset_path,bloomberg_overall
1.8800000000000001,0.62,cross_asset_path,bloomberg_overall
1.8800000000000001,0.63,cross_asset_path,bloomberg_overall
1.8800000000000001,0.64,cross_asset_path,bloomberg_overall
1.8800000000000001,0.65,cross_asset_path,bloomberg_overall
1.8800000000000001,0.6599999999999999,cross_asset_path,bloomberg_overall
1.8800000000000001,0.6699999999999999,cross_asset_path,bloomberg_overall
1.8800000000000001,0.6799999999999999,cross_asset_path,bloomberg_overall
1.8800000000000001,0.69,cross_asset_path,bloomberg_overall
1.8800000000000001,0.7,cross_asset_path,bloomberg_overall
1.8800000000000001,0.71,cross_asset_path,bloomberg_overall
1.8800000000000001,0.72,cross_asset_path,bloomberg_overall
1.8800000000000001,0.73,cross_asset_path,bloomberg_overall
1.8800000000000001,0.74,cross_asset_path,bloomberg_overall
1.8800000000000001,0.75,cross_asset_path,bloomberg_overall
1.8800000000000001,0.76,cross_asset_path,bloomberg_overall
1.8800000000000001,0.77,coarse_path,bloomberg_overall
1.8800000000000001,0.78,coarse_path,bloomberg_overall
1.8800000000000001,0.79,coarse_path,bloomberg_overall
1.8800000000000001,0.8,coarse_path,bloomberg_overall
1.8800000000000001,0.8099999999999999,coarse_path,bloomberg_overall
1.8800000000000001,0.82,coarse_path,bloomberg_overall
1.8800000000000001,0.83,coarse_path,bloomberg_overall
1.8800000000000001,0.84,coarse_path,bloomberg_overall
1.8800000000000001,0.85,coarse_path,bloomberg_overall
1.8800000000000001,0.86,coarse_path,bloomberg_overall
1.8800000000000001,0.87,coarse_path,bloomberg_overall
1.8800000000000001,0.88,coarse_path,bloomberg_overall
1.8800000000000001,0.8899999999999999,coarse_path,bloomberg_overall
1.8800000000000001,0.8999999999999999,coarse_path,bloomberg_overall
1.8800000000000001,0.9099999999999999,coarse_path,bloomberg_overall
1.8800000000000001,0.9199999999999999,coarse_path,bloomberg_overall
1.8800000000000001,0.9299999999999999,coarse_path,bloomberg_overall
1.8800000000000001,0.94,coarse_path,bloomberg_overall
1.8800000000000001,0.95,coarse_path,bloomberg_overall
1.8800000000000001,0.96,coarse_path,bloomberg_overall
1.8800000000000001,0.97,coarse_path,bloomberg_overall
1.8800000000000001,0.98,coarse_path,bloomberg_overall
1.8800000000000001,0.99,coarse_path,bloomberg_overall
1.8800000000000001,1.0,coarse_path,bloomberg_overall
1.8800000000000001,1.01,coarse_path,bloomberg_overall
1.8800000000000001,1.02,coarse_path,bloomberg_overall
1.8800000000000001,1.03,coarse_path,bloomberg_overall
1.8800000000000001,1.04,coarse_path,bloomberg_overall
1.8800000000000001,1.05,coarse_path,bloomberg_overall
1.8800000000000001,1.06,coarse_path,bloomberg_overall
1.8800000000000001,1.07,coarse_path,bloomberg_overall
1.8800000000000001,1.08,coarse_path,bloomberg_overall
1.8800000000000001,1.0899999999999999,coarse_path,bloomberg_overall
1.8800000000000001,1.1,coarse_path,bloomberg_overall
1.8800000000000001,1.1099999999999999,coarse_path,bloomberg_overall
1.8800000000000001,1.12,coarse_path,bloomberg_overall
1.8800000000000001,1.13,coarse_path,bloomberg_overall
1.8800000000000001,1.1400000000000001,coarse_path,bloomberg_overall
1.8800000000000001,1.15,coarse_path,bloomberg_overall
1.8800000000000001,1.1600000000000001,coarse_path,bloomberg_overall
1.8800000000000001,1.17,coarse_path,bloomberg_overall
1.8800000000000001,1.18,coarse_path,bloomberg_overall
1.8800000000000001,1.19,coarse_path,bloomberg_overall
1.8800000000000001,1.2,coarse_path,bloomberg_overall
1.8800000000000001,1.21,coarse_path,bloomberg_overall
1.8800000000000001,1.22,coarse_path,bloomberg_overall
1.8800000000000001,1.23,coarse_path,bloomberg_overall
1.8800000000000001,1.24,coarse_path,bloomberg_overall
1.8800000000000001,1.25,coarse_path,bloomberg_overall
1.8800000000000001,1.26,summary_only,bloomberg_overall
1.8800000000000001,1.27,summary_only,bloomberg_overall
1.8800000000000001,1.28,summary_only,bloomberg_overall
1.8800000000000001,1.29,summary_only,bloomberg_overall
1.8800000000000001,1.3,summary_only,bloomberg_overall
1.8800000000000001,1.31,summary_only,bloomberg_overall
1.8800000000000001,1.3199999999999998,summary_only,bloomberg_overall
1.8800000000000001,1.33,summary_only,bloomberg_overall
1.8800000000000001,1.3399999999999999,summary_only,bloomberg_overall
1.8800000000000001,1.35,summary_only,bloomberg_overall
1.8800000000000001,1.3599999999999999,summary_only,bloomberg_overall
1.8800000000000001,1.37,summary_only,bloomberg_overall
1.8800000000000001,1.38,summary_only,bloomberg_overall
1.8800000000000001,1.3900000000000001,summary_only,bloomberg_overall
1.8800000000000001,1.4,summary_only,bloomberg_overall
1.8800000000000001,1.4100000000000001,summary_only,bloomberg_overall
1.8800000000000001,1.42,summary_only,bloomberg_overall
1.8800000000000001,1.4300000000000002,summary_only,bloomberg_overall
1.8800000000000001,1.44,summary_only,bloomberg_overall
1.8800000000000001,1.45,summary_only,bloomberg_overall
1.8800000000000001,1.46,summary_only,bloomberg_overall
1.8800000000000001,1.47,summary_only,bloomberg_overall
1.8800000000000001,1.48,summary_only,bloomberg_overall
1.8800000000000001,1.49,summary_only,bloomberg_overall
1.8800000000000001,1.5,summary_only,bloomberg_overall
1.8800000000000001,1.51,summary_only,bloomberg_overall
1.8800000000000001,1.52,summary_only,bloomberg_overall
1.8800000000000001,1.53,summary_only,bloomberg_overall
1.8800000000000001,1.54,summary_only,bloomberg_overall
1.8800000000000001,1.55,summary_only,bloomberg_overall
1.8800000000000001,1.56,summary_only,bloomberg_overall
1.8800000000000001,1.5699999999999998,summary_only,bloomberg_overall
1.8800000000000001,1.58,summary_only,bloomberg_overall
1.8800000000000001,1.5899999999999999,summary_only,bloomberg_overall
1.8800000000000001,1.6,summary_only,bloomberg_overall
1.9000000000000001,0.6,cross_asset_path,bloomberg_overall
1.9000000000000001,0.61,cross_asset_path,bloomberg_overall
1.9000000000000001,0.62,cross_asset_path,bloomberg_overall
1.9000000000000001,0.63,cross_asset_path,bloomberg_overall
1.9000000000000001,0.64,cross_asset_path,bloomberg_overall
1.9000000000000001,0.65,cross_asset_path,bloomberg_overall
1.9000000000000001,0.6599999999999999,cross_asset_path,bloomberg_overall
1.9000000000000001,0.6699999999999999,cross_asset_path,bloomberg_overall
1.9000000000000001,0.6799999999999999,cross_asset_path,bloomberg_overall
1.9000000000000001,0.69,cross_asset_path,bloomberg_overall
1.9000000000000001,0.7,cross_asset_path,bloomberg_overall
1.9000000000000001,0.71,cross_asset_path,bloomberg_overall
1.9000000000000001,0.72,cross_asset_path,bloomberg_overall
1.9000000000000001,0.73,cross_asset_path,bloomberg_overall
1.9000000000000001,0.74,cross_asset_path,bloomberg_overall
1.9000000000000001,0.75,cross_asset_path,bloomberg_overall
1.9000000000000001,0.76,coarse_path,bloomberg_overall
1.9000000000000001,0.77,coarse_path,bloomberg_overall
1.9000000000000001,0.78,coarse_path,bloomberg_overall
1.9000000000000001,0.79,coarse_path,bloomberg_overall
1.9000000000000001,0.8,coarse_path,bloomberg_overall
1.9000000000000001,0.8099999999999999,coarse_path,bloomberg_overall
1.9000000000000001,0.82,coarse_path,bloomberg_overall
1.9000000000000001,0.83,coarse_path,bloomberg_overall
1.9000000000000001,0.84,coarse_path,bloomberg_overall
1.9000000000000001,0.85,coarse_path,bloomberg_overall
1.9000000000000001,0.86,coarse_path,bloomberg_overall
1.9000000000000001,0.87,coarse_path,bloomberg_overall
1.9000000000000001,0.88,coarse_path,bloomberg_overall
1.9000000000000001,0.8899999999999999,coarse_path,bloomberg_overall
1.9000000000000001,0.8999999999999999,coarse_path,bloomberg_overall
1.9000000000000001,0.9099999999999999,coarse_path,bloomberg_overall
1.9000000000000001,0.9199999999999999,coarse_path,bloomberg_overall
1.9000000000000001,0.9299999999999999,coarse_path,bloomberg_overall
1.9000000000000001,0.94,coarse_path,bloomberg_overall
1.9000000000000001,0.95,coarse_path,bloomberg_overall
1.9000000000000001,0.96,coarse_path,bloomberg_overall
1.9000000000000001,0.97,coarse_path,bloomberg_overall
1.9000000000000001,0.98,coarse_path,bloomberg_overall
1.9000000000000001,0.99,coarse_path,bloomberg_overall
1.9000000000000001,1.0,coarse_path,bloomberg_overall
1.9000000000000001,1.01,coarse_path,bloomberg_overall
1.9000000000000001,1.02,coarse_path,bloomberg_overall
1.9000000000000001,1.03,coarse_path,bloomberg_overall
1.9000000000000001,1.04,coarse_path,bloomberg_overall
1.9000000000000001,1.05,coarse_path,bloomberg_overall
1.9000000000000001,1.06,coarse_path,bloomberg_overall
1.9000000000000001,1.07,coarse_path,bloomberg_overall
1.9000000000000001,1.08,coarse_path,bloomberg_overall
1.9000000000000001,1.0899999999999999,coarse_path,bloomberg_overall
1.9000000000000001,1.1,coarse_path,bloomberg_overall
1.9000000000000001,1.1099999999999999,coarse_path,bloomberg_overall
1.9000000000000001,1.12,coarse_path,bloomberg_overall
1.9000000000000001,1.13,coarse_path,bloomberg_overall
1.9000000000000001,1.1400000000000001,coarse_path,bloomberg_overall
1.9000000000000001,1.15,coarse_path,bloomberg_overall
1.9000000000000001,1.1600000000000001,coarse_path,bloomberg_overall
1.9000000000000001,1.17,coarse_path,bloomberg_overall
1.9000000000000001,1.18,coarse_path,bloomberg_overall
1.9000000000000001,1.19,coarse_path,bloomberg_overall
1.9000000000000001,1.2,coarse_path,bloomberg_overall
1.9000000000000001,1.21,coarse_path,bloomberg_overall
1.9000000000000001,1.22,coarse_path,bloomberg_overall
1.9000000000000001,1.23,coarse_path,bloomberg_overall
1.9000000000000001,1.24,coarse_path,bloomberg_overall
1.9000000000000001,1.25,summary_only,bloomberg_overall
1.9000000000000001,1.26,summary_only,bloomberg_overall
1.9000000000000001,1.27,summary_only,bloomberg_overall
